theta,"TF dB (d=0.5, beta=0)","TF dB (d=0.5, beta=90)","TF dB (d=1.0, beta=0)","TF dB (d=1.0, beta=90)"
2.8900937423914113,-40.21358555678182,-35.239028298026916,-14.258103520737333,-31.74787552892151
2.893237478781391,-40.53894355449081,-35.57556640897019,-14.357865761850093,-32.04689148188447
2.896381215171371,-40.86856654329626,-35.91621636770116,-14.459403198363852,-32.3506355900085
2.8995249515613506,-41.2025600648611,-36.26108425112955,-14.562741525624375,-32.659207776730454
2.9026686879513304,-41.54103391443855,-36.610280378894366,-14.667908001148026,-32.97271233598653
2.90581242434131,-41.8841023647734,-36.96391953744157,-14.774931517411435,-33.29125815372494
2.90895616073129,-42.23188440503609,-37.322121219130366,-14.88384267974271,-33.614958944533306
2.9120998971212697,-42.584503996016494,-37.6850098775963,-14.994673889720694,-33.94393350460638
2.9152436335112495,-42.942090342923095,-38.052715200715205,-15.107459434526296,-34.278305982394556
2.9183873699012293,-43.304778187263736,-38.42537240264577,-15.222235582735637,-34.61820616840825
2.921531106291209,-43.672708119433395,-38.80312253657532,-15.33904068709333,-34.96376980579956
2.924674842681189,-44.0460269137946,-39.186112829954865,-15.457915294858287,-35.3151389235054
2.9278185790711686,-44.42488788822181,-39.57449704419493,-15.578902266376284,-35.67246219392002
2.9309623154611484,-44.809451290283526,-39.96843586099547,-15.70204690260102,-36.03589531726874
2.934106051851128,-45.19988471246653,-40.36809729771508,-15.827397082362669,-36.4056014350848
2.937249788241108,-45.5963635391005,-40.77365715443702,-15.95500341026723,-36.781751575446
2.9403935246310877,-45.99907142793536,-41.185299495684895,-16.084919376208354,-37.16452513291964
2.9435372610210675,-46.40820082964119,-41.60321717005814,-16.217201527579377,-37.55411038648652
2.9466809974110473,-46.8239535488766,-42.027612371432745,-16.351909655398455,-37.95070505908517
2.949824733801027,-47.2465413509766,-42.45869724577828,-16.48910699569448,-38.35451692282674
2.952968470191007,-47.67618661878772,-42.89669454811997,-16.62886044766179,-38.76576445440722
2.9561122065809866,-48.11312306470765,-43.3418383547012,-16.77124081026611,-39.18467754577028
2.9592559429709664,-48.557596503588314,-43.79437483600818,-16.916323039187233,-39.6114982756817
2.962399679360946,-49.009865692861055,-44.25456309701264,-17.064186526215064,-40.04648174856818
2.965543415750926,-49.47020324701546,-44.722676091766246,-17.214915403474716,-40.489897007754536
2.9686871521409057,-49.9388966344777,-45.199001620391684,-17.368598875160764,-40.94202803114097
2.9718308885308855,-50.416249265958626,-45.68384341754022,-17.525331579801907,-41.403174818390305
2.9749746249208653,-50.90258168453158,-46.17752234257742,-17.685213986474977,-41.873654579884445
2.978118361310845,-51.398232869067826,-46.680377683123744,-17.84835282884179,-42.35380303907584
2.981262097700825,-51.903561664241884,-47.192768585160806,-18.014861581411303,-42.843975861444264
2.9844058340908046,-52.418948352142806,-47.71507562474486,-18.184860983038966,-43.344550225097706
2.9875495704807844,-52.94479638266441,-48.247702538492064,-18.358479613382897,-43.85592655018206
2.990693306870764,-53.4815342823192,-48.79107813248897,-18.53585452886757,-44.37853040675179
2.993837043260744,-54.02961776401749,-49.34565839216391,-18.71713196566394,-44.912814623635676
2.9969807796507237,-54.589532063752515,-49.91192881906226,-18.902468118333285,-45.45926162423976
3.0001245160407035,-55.16179453411989,-50.4904070244541,-19.092030004109407,-46.01838601921564
3.0032682524306833,-55.74695752930742,-51.08164561440985,-19.28599642436229,-46.59073749062792
3.006411988820663,-56.3456116217748,-51.6862354065629,-19.484559036649166,-47.176904007839546
3.009555725210643,-56.95838919745695,-52.30480902539529,-19.68792355296285,-47.77751542194997
3.0126994616006226,-57.58596848424286,-52.93804493079533,-19.89631108242643,-48.39324749353412
3.0158431979906024,-58.22907807793449,-53.58667194409226,-20.10995963983416,-49.02482641788666
3.018986934380582,-58.88850204127765,-54.251474347163736,-20.329125845236526,-49.67303392336724
3.022130670770562,-59.56508566541168,-54.93329764395732,-20.554086844347736,-50.338713032184955
3.0252744071605417,-60.259741999764024,-55.63305509045578,-20.785142485119245,-51.02277458965421
3.0284181435505215,-60.97345927676005,-56.35173511945561,-21.022617792600006,-51.72620468828821
3.0315618799405013,-61.70730938264612,-57.09040981145738,-21.266865792515652,-52.450073138029474
3.034705616330481,-62.4624575564491,-57.85024459368831,-21.518270744239434,-53.19554316463694
3.037849352720461,-63.240173537135654,-58.63250938732559,-21.777251856509686,-53.96388255629613
3.0409930891104406,-64.04184442646391,-59.438591470408575,-22.044267575055084,-54.756476525942944
3.0441368255004204,-64.86898959451514,-60.270010383428634,-22.319820551124327,-55.57484261628599
3.0472805618904,-65.723278029957,-61.128435279650446,-22.6044634249357,-56.42064804958405
3.05042429828038,-66.60654863259171,-62.01570521771408,-22.898805589896206,-57.29573001972305
3.0535680346703598,-67.52083406801206,-62.933853016345736,-23.20352114419969,-58.202119546427014
3.0567117710603395,-68.46838896209547,-63.88513344890295,-23.519358289042028,-59.14206966931923
3.0598555074503193,-69.45172341868692,-64.87205676110578,-23.847150501239973,-60.11808896519255
3.062999243840299,-70.47364311397556,-65.89742876546786,-24.187829898088566,-61.132981641999834
3.066142980230279,-71.53729757962573,-66.96439912446573,-24.542443331803838,-62.189895821599926
3.0692867166202586,-72.64623876731433,-68.0765199151317,-24.912171911109997,-63.29238210394997
3.0724304530102384,-73.80449263927177,-69.23781721963364,-25.298354864828354,-64.44446515729764
3.075574189400218,-75.01664742395779,-70.45287938099754,-25.702518960515665,-65.65073197354475
3.078717925790198,-76.28796342048764,-71.72696680758241,-26.126415106023927,-66.91644167237152
3.0818616621801778,-77.62451099104867,-73.06614996553706,-26.57206434705727,-68.24766349337278
3.0850053985701575,-79.03334589689668,-74.47748471485424,-27.041816312598325,-69.65145213180334
3.0881491349601373,-80.52273480246899,-75.96923781353351,-27.538424383040734,-71.13607324245889
3.091292871350117,-82.10244922400328,-77.55118086626952,-28.065143673170034,-72.71129738810464
3.094436607740097,-83.78415447186732,-79.23497926686733,-28.625860679729733,-74.38878898166425
3.097580344130076,-85.58193298597486,-81.03471553376886,-29.225267726705756,-76.1826296215487
3.100724080520056,-87.51300195333633,-82.96760692778948,-29.869102171372425,-78.1100357092559
3.1038678169100358,-89.59871874905468,-85.05501089338415,-30.56448155157133,-80.19236389058578
3.1070115533000155,-91.8660249054972,-87.32386902830496,-31.320384909210212,-82.45655502537761
3.1101552896899953,-94.3495802530626,-89.80884122523796,-32.148364171282154,-84.9372683295055
3.113299026079975,-97.09502533192241,-92.55556808529303,-33.06363162191394,-87.6801437892687
3.116442762469955,-100.16417341449944,-95.62586294407672,-34.08679057952843,-90.74699418958089
3.1195864988599347,-103.64368773352757,-99.10638910813464,-35.24672781308483,-94.22448235550148
3.1227302352499144,-107.66049298920741,-103.12407138324704,-36.5857507285117,-98.23953269369957
3.1258739716398942,-112.4113654076889,-107.87568619447177,-38.16945077201367,-102.98892135102909
3.129017708029874,-118.22596228322271,-113.69089134224053,-40.10771345282678,-108.8023061049686
3.132161444419854,-125.72227656263112,-121.18768155251982,-42.60653732961086,-116.29768252033065
3.1353051808098336,-136.2877121618588,-131.7534704830916,-46.12839793261226,-126.86247015838369
3.1384489171998133,-154.34911534258453,-149.81523718790564,-52.14901922525304,-144.92373134864638
3.141592653589793,-239.99973407328844,-239.999627120219,-6.020346362351379,-239.99946803166992
